brand,breadcrumbs,colour,description,image_url,price,product_id,product_name,reviews,sizes,sku
,,,,//carbon38.com/cdn/shop/files/PORT-CRP-BLK-0014-BLKBLK-Crop-Tee-color-Black_21737-Edit.jpg?v=1727291192&width=1000,,,Crop Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD364-BLK-24HOL-Pearl-Necklace-Tank-color-Black_7363-Edit.jpg?v=1727389959&width=1000,,,Pearl Necklace Sweater Tank,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6036R-WHT-24FAL-Cross-Over-Sweater-color-Winter-White_8509-Edit.jpg?v=1724192089&width=1000,,,Cross Over Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6127-BLK-24HOL-Pearl-Sweatshirt-color-Black_22847-Edit.jpg?v=1727388004&width=1000,,,Pearl Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD563-BLK-24FAL-Peplum-Zip-Up-color-Black_42-Edit.jpg?v=1723595390&width=1000,,,Peplum Zip Up,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066RS-BLKWHTSTRPE-24HOL-Wool-Blend-Striped-Slouchy-Knit-Sweater-color-Black-White-Stripe_21426-Edit.jpg?v=1727388705&width=1000,,,Wool Blend Slouchy Knit Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD570-LAVGRY-24HOL-Mock-Neck-Coreset-Zip-Top-color-Lavender-Grey_23911-Edit.jpg?v=1727798826&width=1000,,,Mock Neck Corset Zip Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-LVNDRGREY-Off-Shoulder-Sweatshirt-color-Lavender-Grey_26582-Edit.jpg?v=1727799782&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD364-GREY-24HOL-Pearl-Necklace-Tank-color-Lavender-Grey_7318-Edit.jpg?v=1727388962&width=1000,,,Pearl Necklace Sweater Tank,,,
,,,,//carbon38.com/cdn/shop/files/BGFI-54588573-BLUEBLUDRK-Margo2-color-468-Deepest-Navy_28489-Edit.jpg?v=1728578396&width=1000,,,Margo Base Layer,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6142-BLK-24HOL-Logo-Sweatshirt-color-Faded-Black_4319-Edit.jpg?v=1733962980&width=1000,,,Sueded Fleece Logo Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6066F-MTLC-24HOL-Metallic-Slouchy-Sweater-color-Silver-Metallic_24331-Edit_022f490a-35d7-435f-923e-3c7f30861da3.jpg?v=1730916968&width=1000,,,Metallic Slouchy Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6146-GREY-24HOL-Raglan-Pullover-in-Velour-color-Charcoal-Grey_28411-Edit.jpg?v=1729720977&width=1000,,,Raglan Pullover in Velour,,,
,,,,//carbon38.com/cdn/shop/files/GOLD-GB31520244-BLK-WHBLK-Fatale-Long-Sleeve-Tee-color-BLACK_26075-Edit.jpg?v=1729122071&width=1000,,,Fatale Long Sleeve Tee,,,
,,,,//carbon38.com/cdn/shop/files/GOLD-GB30623244-BLKBLK-Louise-Ski-Pully-color-BLACK_25691-Edit.jpg?v=1729124625&width=1000,,,Louise Ski Pully,,,
,,,,//carbon38.com/cdn/shop/files/THEU-USW424124-MULTIMULTI-Vaill-Boo-Sweater-color-Natural_29274-Edit.jpg?v=1729806927&width=1000,,,Vail Boo Sweater,,,
,,,,//carbon38.com/cdn/shop/files/KRRNL-KR24-4263-IVRYMULTI-Suzanne-Just-Add-Love-Cashmere-Cardigan-color-Soft-Taupe-Multi_0818-Edit.jpg?v=1732210764&width=1000,,,Suzanne Just Add Love Cashmere Cardigan,,,
,,,,//carbon38.com/cdn/shop/files/GOLD-GB30028244-BLUEBLUDRK-Diane-Ski-Pully-color-French-Blue_25831-Edit.jpg?v=1729124855&width=1000,,,Diane Ski Pully,,,
,,,,//carbon38.com/cdn/shop/files/BEAC-BR46707R4-BLUBLU-OLYMPIA-TOP-color-alps-blue_1832-Edit.jpg?v=1732650192&width=1000,,,Olympia Top,,,
,,,,//carbon38.com/cdn/shop/files/FPMVMT-OB1821208-REDREDMED-Moonlight-Base-Layer-Long-Sleeve-color-6600-Winterberry_23467-Edit.jpg?v=1730397842&width=1000,,,Moonlight Base Layer Long Sleeve,,,
,,,,//carbon38.com/cdn/shop/files/PERF-W3001100-BLKWHI-Carving-Air-Sweater-color-Black-Snow-White_6404-Edit.jpg?v=1728592444&width=1000,,,Carving Merino Wool Sweater,,,
,,,,//carbon38.com/cdn/shop/files/FPMVMT-OB1371605-PRNTABSREDDRK-Rocky-Ridge-Pullover-color-4166-Red-Orange_23572-Edit.jpg?v=1730393520&width=1000,,,Rocky Ridge Pullover,,,
,,,,//carbon38.com/cdn/shop/files/MDLT-AW24C06_BURGUNDY-REDREDDRK-Monroe-Cardigan-color-Burgundy_6092-Edit.jpg?v=1731545311&width=1000,,,Monroe Cashmere Cardigan,,,
,,,,//carbon38.com/cdn/shop/files/PERF-W3001252-PRNTABSREDDRK-Holiday-Roll-Neck-color-Red-White_5531-Edit.jpg?v=1733450278&width=1000,,,Holiday Roll Neck,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615F-RED-24HOL-Off-Shoulder-Sweatshirt-color-Crimson-Red_0236-Edit.jpg?v=1730336489&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/KRRNL-KR24-4261-ORNGORNGNEO-Troy-Cable-Sweater-color-Mars-Orange_30740-Edit.jpg?v=1728594685&width=1000,,,Troy Cable Sweater,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD658M-CRIMSONRED-24HOL-Long-Sleeve-Wrap-Top-color-Crimson-Red_4818-Edit.jpg?v=1733276138&width=1000,,,Long Sleeve Wrap Top in Melt,,,
,,,,//carbon38.com/cdn/shop/files/KRRNL-KR24-4222-IVRYMULTI-Alaina-Stripe-Duster-color-Off-White-Multi_30803-Edit.jpg?v=1728594857&width=1000,,,Alaina Stripe Duster,,,
,,,,//carbon38.com/cdn/shop/files/GOLD-GB32220244-IVRYOFFWHI-Vivienne-Ski-Pully-color-CREAM_25560-Edit.jpg?v=1729121682&width=1000,,,Vivienne Ski Pully,,,
,,,,//carbon38.com/cdn/shop/files/PERF-W3001118-MULTIMULTI-Perfect-is-Active-Tee-color-Dede-Ski-Print_5428-Edit.jpg?v=1733449892&width=1000,,,Perfect Active Tee,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615-WHT-24HOL-Peplum-Zip-Up-color-Cream_5211-Edit.jpg?v=1733951620&width=1000,,,Peplum Zip Up,,,
,,,,//carbon38.com/cdn/shop/files/MICH-CASW34-IVRYOFFWHI-Carve-Hoodie-color-Ivory_1777-Edit.jpg?v=1730161214&width=1000,,,Carve Hoodie,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6123-WHT-24HOL-Melt-Long-Sleeve-Top-color-White_21299-Edit.jpg?v=1727391232&width=1000,,,Long Sleeve Crew Neck in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6142-BRWN-24HOL-Logo-Sweatshirt-color-Toffee_1357-Edit.jpg?v=1733963370&width=1000,,,Sueded Fleece Logo Sweatshirt,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-ST4246TEE48823-BRWNBRWDRK-OVERSIZED-RAGLAN-SLEEVE-CROPPED-TOP-color-ESPRESSO_3679-Edit.jpg?v=1731635642&width=1000,,,Oversized Raglan Sleeve Cropped Top,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-ST424BMSC67823-BRWNBRWDRK-Super-Oversized-BF-NK-Shirt-Boydsuit-W-Bow-color-Espresso4-Edit.jpg?v=1731350631&width=1000,,,Super Oversized BF NK Shirt Bodysuit W/ Bow,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD615F-PONDPINE-23FAL-Off-Shoulder-Sweatshirt-in-french-terry-color-Ponderosa-Pine_1574.jpg?v=1689888562&width=1000,,,Off Shoulder Sweatshirt in French Terry,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD338-GRN-24HOL-Strappy-Tank-in-Melt-color-Ponderosa-Pine_7210-Edit_90f96899-17f9-48a5-bd3e-209e13b61fa6.jpg?v=1729116715&width=1000,,,Strappy Tank in Melt,,,
,,,,//carbon38.com/cdn/shop/files/MICH-SWSW33-BLKBLK-Sway-Hoodie-color-Black_1605-Edit.jpg?v=1730161388&width=1000,,,Sway Hoodie,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6123-GRN-24HOL-Longsleeve-Crewneck-in-Melt-color-Ponderosa-Pine_7268-Edit.jpg?v=1729102855&width=1000,,,Long Sleeve Crew Neck in Melt,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6123-BLK-24HOL-Melt-Long-Sleeve-Top-color-Black_21222-Edit.jpg?v=1727391492&width=1000,,,Long Sleeve Crew Neck in Melt,,,
,,,,//carbon38.com/cdn/shop/files/NORMA-ST424BVE183001-BLKBLK-Super-Oversized-Boyfriend-NK-Shirt-Bodysuit-color-Black_0117-Edit.jpg?v=1731350797&width=1000,,,Super Oversized Boyfriend NK Shirt Bodysuit,,,
,,,,//carbon38.com/cdn/shop/files/CARB-YD6134-BLK-24HOL-Rosette-Longline-Sweater-color-Black_0294-Edit.jpg?v=1730308475&width=1000,,,Rosette Longline Sweater,,,
,,,,//carbon38.com/cdn/shop/files/KRRNL-KR24-3369-GREYGRNMED-Benton-Best-Day-Every-Sweater-color-Silver-Fox-Silver_0907-Edit.jpg?v=1732210552&width=1000,,,Benton Best Day Ever Sweater,,,
,,,,//carbon38.com/cdn/shop/files/ELSWIV-EIV-OCMARPLW-IVRYOFFWHI-Olivia-Crewneck-Sweater-color-Off-White_0604-Edit.jpg?v=1732211144&width=1000,,,Olivia Martini Crewneck Sweater,,,
